1.000000	0.733757	0.106687	0.140644	0.343363	0.452232	0.059592	0.600260	0.591579	0.135378	0.347647	0.424483	0.404515	0.579872	0.315574	0.391032	0.470300	0.461243	0.299946	0.716847	0.213020	0.524495	0.284722	0.469568	0.534838	0.203939	0.217092	0.177877	0.309341	0.189398	0.217130	0.616718	0.158171	0.295335	0.452232	0.236167	0.754758	0.146141	0.115982	0.569369	0.333650	0.163511	0.334514	0.187885	0.346951	0.710486	0.130138	0.354244	0.291073	0.467333
0.733757	1.000000	0.082681	0.104432	0.344799	0.492178	0.040633	0.562290	0.616570	0.103665	0.340251	0.433201	0.456507	0.557981	0.251205	0.449991	0.511410	0.361777	0.363738	0.647086	0.194361	0.467333	0.233850	0.389294	0.462915	0.190432	0.200452	0.149220	0.284919	0.152380	0.211970	0.613876	0.110038	0.294036	0.546343	0.284794	0.669827	0.121038	0.087425	0.593900	0.396935	0.129737	0.447271	0.136514	0.403707	0.689735	0.093293	0.264426	0.394370	0.376833
0.106687	0.082681	1.000000	0.512436	0.127671	0.069611	0.527200	0.089370	0.097060	0.646522	0.082546	0.068601	0.044099	0.064067	0.141727	0.051473	0.072883	0.076222	0.085172	0.079793	0.061643	0.055004	0.100158	0.156934	0.101494	0.115252	0.056928	0.055185	0.095497	0.071673	0.061778	0.066479	0.100170	0.073667	0.061181	0.035018	0.068787	0.143926	0.857056	0.063114	0.033423	0.683259	0.062205	0.438544	0.091096	0.073908	0.455266	0.191282	0.032857	0.082342
0.140644	0.104432	0.512436	1.000000	0.067499	0.079643	0.725256	0.126481	0.107155	0.463060	0.108103	0.080695	0.068788	0.074791	0.168034	0.090905	0.088816	0.093328	0.086053	0.095904	0.108715	0.064424	0.131219	0.276696	0.119617	0.110728	0.091617	0.093767	0.122211	0.091124	0.095538	0.070846	0.081025	0.087967	0.076862	0.036981	0.098655	0.133476	0.700098	0.074260	0.073561	0.517372	0.070888	0.306063	0.074745	0.092082	0.507592	0.218666	0.042833	0.097302
0.343363	0.344799	0.127671	0.067499	1.000000	0.721757	0.026376	0.167247	0.253865	0.082632	0.607998	0.213049	0.355413	0.186462	0.215200	0.342509	0.702542	0.510324	0.167589	0.248816	0.126573	0.179103	0.144801	0.292317	0.306328	0.130277	0.131870	0.096763	0.179534	0.087404	0.136312	0.211031	0.072771	0.646521	0.275658	0.729521	0.269755	0.083180	0.094622	0.184256	0.344858	0.144366	0.510053	0.098090	0.289685	0.304490	0.060890	0.177901	0.462253	0.533020
0.452232	0.492178	0.069611	0.079643	0.721757	1.000000	0.036931	0.279206	0.360732	0.088377	0.578059	0.325249	0.487748	0.260885	0.228056	0.449754	0.785764	0.480682	0.253377	0.340684	0.145712	0.238472	0.193914	0.319368	0.385388	0.185038	0.156857	0.116269	0.236953	0.116205	0.178907	0.324622	0.096721	0.525443	0.481081	0.702525	0.425302	0.092613	0.075359	0.298473	0.432112	0.098574	0.606779	0.111847	0.333435	0.361095	0.074556	0.215651	0.527123	0.502016
0.059592	0.040633	0.527200	0.725256	0.026376	0.036931	1.000000	0.041354	0.041890	0.576197	0.039764	0.040645	0.025540	0.035145	0.072267	0.037456	0.037480	0.048132	0.039319	0.037433	0.043114	0.037967	0.056116	0.096638	0.069403	0.075572	0.050160	0.048536	0.060891	0.045572	0.050007	0.041960	0.046677	0.038009	0.028981	0.026400	0.039866	0.106939	0.625912	0.039609	0.028017	0.566411	0.034933	0.501074	0.038413	0.035157	0.488139	0.107644	0.020313	0.050792
0.600260	0.562290	0.089370	0.126481	0.167247	0.279206	0.041354	1.000000	0.689906	0.099651	0.260922	0.406450	0.155699	0.538128	0.252454	0.174626	0.305196	0.186348	0.274800	0.622487	0.173506	0.444534	0.200323	0.451394	0.320652	0.130275	0.139684	0.132603	0.190376	0.130819	0.154823	0.529498	0.104631	0.165888	0.290684	0.094653	0.679979	0.129694	0.084169	0.605773	0.172757	0.133340	0.256871	0.176579	0.216619	0.617936	0.110439	0.370026	0.101405	0.193378
0.591579	0.616570	0.097060	0.107155	0.253865	0.360732	0.041890	0.689906	1.000000	0.105237	0.287147	0.408828	0.207025	0.462693	0.244707	0.211553	0.371483	0.303927	0.310094	0.580178	0.203794	0.427292	0.243551	0.377472	0.412279	0.256840	0.218804	0.183639	0.305018	0.170860	0.199218	0.534067	0.168221	0.216266	0.325648	0.207052	0.701988	0.177213	0.092081	0.534914	0.250057	0.160341	0.303792	0.164414	0.233886	0.645213	0.112130	0.317451	0.177813	0.317510
0.135378	0.103665	0.646522	0.463060	0.082632	0.088377	0.576197	0.099651	0.105237	1.000000	0.103416	0.088106	0.055729	0.081538	0.179123	0.066677	0.091930	0.075605	0.088150	0.095240	0.079187	0.072125	0.126997	0.183933	0.132909	0.151267	0.076603	0.073983	0.123374	0.092520	0.078581	0.086545	0.086728	0.093024	0.076399	0.046799	0.087295	0.132437	0.705982	0.081536	0.043596	0.586595	0.084663	0.519136	0.089202	0.092412	0.407619	0.177481	0.042286	0.085242
0.347647	0.340251	0.082546	0.108103	0.607998	0.578059	0.039764	0.260922	0.287147	0.103416	1.000000	0.241261	0.311865	0.188240	0.290699	0.322055	0.654116	0.378054	0.177218	0.263667	0.140813	0.170347	0.196133	0.366967	0.264948	0.195462	0.136760	0.114720	0.196759	0.121506	0.139998	0.214076	0.098122	0.932279	0.284702	0.545127	0.334295	0.109423	0.086304	0.211796	0.274358	0.118818	0.445817	0.134090	0.226932	0.300207	0.128436	0.239673	0.370821	0.403245
0.424483	0.433201	0.068601	0.080695	0.213049	0.325249	0.040645	0.406450	0.408828	0.088106	0.241261	1.000000	0.215268	0.390167	0.189581	0.196001	0.337314	0.259882	0.641020	0.450930	0.234578	0.279591	0.507256	0.273005	0.454100	0.207501	0.214848	0.201998	0.247611	0.188891	0.230173	0.653147	0.097276	0.176610	0.334103	0.163599	0.476806	0.462278	0.076279	0.427795	0.232801	0.181364	0.297738	0.124583	0.253609	0.441602	0.078319	0.224198	0.176801	0.274091
0.404515	0.456507	0.044099	0.068788	0.355413	0.487748	0.025540	0.155699	0.207025	0.055729	0.311865	0.215268	1.000000	0.197274	0.151297	0.785234	0.574780	0.319655	0.253838	0.204744	0.175230	0.200694	0.176161	0.308131	0.303560	0.123205	0.182065	0.125997	0.246595	0.098705	0.224716	0.236727	0.077279	0.291797	0.732133	0.280475	0.262991	0.074454	0.047597	0.192182	0.672067	0.073940	0.655981	0.086137	0.543239	0.240390	0.062290	0.185384	0.793234	0.313786
0.579872	0.557981	0.064067	0.074791	0.186462	0.260885	0.035145	0.538128	0.462693	0.081538	0.188240	0.390167	0.197274	1.000000	0.182378	0.161107	0.300843	0.204468	0.252977	0.735164	0.118938	0.800877	0.175227	0.234395	0.378572	0.135957	0.122995	0.092640	0.183950	0.115612	0.121844	0.594577	0.080867	0.152782	0.288119	0.137399	0.572260	0.081598	0.070195	0.850147	0.200942	0.092759	0.299641	0.105402	0.170464	0.728736	0.070569	0.193016	0.161794	0.209343
0.315574	0.251205	0.141727	0.168034	0.215200	0.228056	0.072267	0.252454	0.244707	0.179123	0.290699	0.189581	0.151297	0.182378	1.000000	0.188641	0.232427	0.217842	0.206027	0.222090	0.193090	0.183043	0.326560	0.488618	0.276374	0.265233	0.331352	0.190697	0.427961	0.261528	0.186820	0.221056	0.177498	0.289897	0.181538	0.119395	0.221740	0.170575	0.149399	0.216352	0.136845	0.198868	0.191124	0.227685	0.168355	0.226911	0.153996	0.392801	0.140231	0.236751
0.391032	0.449991	0.051473	0.090905	0.342509	0.449754	0.037456	0.174626	0.211553	0.066677	0.322055	0.196001	0.785234	0.161107	0.188641	1.000000	0.473978	0.325176	0.223401	0.182366	0.169607	0.162047	0.209608	0.386139	0.284764	0.141257	0.206629	0.137319	0.261736	0.110578	0.284745	0.188903	0.089093	0.309740	0.599266	0.274155	0.270972	0.095566	0.057670	0.158887	0.653337	0.094461	0.533482	0.115630	0.672916	0.224801	0.086343	0.246995	0.627704	0.322092
0.470300	0.511410	0.072883	0.088816	0.702542	0.785764	0.037480	0.305196	0.371483	0.091930	0.654116	0.337314	0.574780	0.300843	0.232427	0.473978	1.000000	0.510330	0.271410	0.348494	0.181377	0.284418	0.215039	0.370680	0.426951	0.202429	0.181821	0.136522	0.267239	0.128895	0.205158	0.332771	0.110294	0.581545	0.470844	0.555059	0.421532	0.102940	0.078412	0.334276	0.539626	0.106486	0.753641	0.119946	0.365280	0.387852	0.081111	0.242685	0.640178	0.526786
0.461243	0.361777	0.076222	0.093328	0.510324	0.480682	0.048132	0.186348	0.303927	0.075605	0.378054	0.259882	0.319655	0.204468	0.217842	0.325176	0.510330	1.000000	0.231174	0.226189	0.254069	0.220927	0.207172	0.352011	0.382217	0.210612	0.303015	0.240705	0.329378	0.208589	0.277540	0.225697	0.221746	0.360286	0.274873	0.382656	0.389549	0.222280	0.086849	0.215476	0.361200	0.142770	0.400583	0.130196	0.251869	0.288560	0.118181	0.311289	0.358441	0.980086
0.299946	0.363738	0.085172	0.086053	0.167589	0.253377	0.039319	0.274800	0.310094	0.088150	0.177218	0.641020	0.253838	0.252977	0.206027	0.223401	0.271410	0.231174	1.000000	0.267350	0.330844	0.226119	0.560968	0.284572	0.294335	0.219937	0.228419	0.209650	0.279379	0.182673	0.331788	0.494554	0.108592	0.148137	0.294490	0.133207	0.329766	0.493044	0.080552	0.295495	0.294142	0.201058	0.279500	0.134985	0.313262	0.302841	0.095119	0.293959	0.217884	0.234457
0.716847	0.647086	0.079793	0.095904	0.248816	0.340684	0.037433	0.622487	0.580178	0.095240	0.263667	0.450930	0.204744	0.735164	0.222090	0.182366	0.348494	0.226189	0.267350	1.000000	0.134494	0.613682	0.188728	0.309319	0.390503	0.137874	0.129852	0.105808	0.183983	0.118455	0.119909	0.708913	0.092267	0.205812	0.353173	0.168200	0.743748	0.097510	0.083993	0.694539	0.183204	0.111366	0.232253	0.131635	0.191211	0.906334	0.085769	0.229891	0.154618	0.239058
0.213020	0.194361	0.061643	0.108715	0.126573	0.145712	0.043114	0.173506	0.203794	0.079187	0.140813	0.234578	0.175230	0.118938	0.193090	0.169607	0.181377	0.254069	0.330844	0.134494	1.000000	0.104812	0.297531	0.342428	0.240700	0.283882	0.323321	0.537461	0.407952	0.228558	0.611745	0.145466	0.189674	0.122525	0.142098	0.087174	0.252063	0.241836	0.070343	0.121791	0.244055	0.154068	0.199386	0.137632	0.286129	0.172124	0.101857	0.313723	0.136653	0.262555
0.524495	0.467333	0.055004	0.064424	0.179103	0.238472	0.037967	0.444534	0.427292	0.072125	0.170347	0.279591	0.200694	0.800877	0.183043	0.162047	0.284418	0.220927	0.226119	0.613682	0.104812	1.000000	0.163057	0.201997	0.388140	0.124838	0.136864	0.092047	0.170850	0.107373	0.135630	0.515918	0.091945	0.150999	0.253638	0.149439	0.494058	0.073527	0.063267	0.822875	0.203756	0.082169	0.311892	0.098417	0.180856	0.610359	0.066711	0.178899	0.175842	0.226701
0.284722	0.233850	0.100158	0.131219	0.144801	0.193914	0.056116	0.200323	0.243551	0.126997	0.196133	0.507256	0.176161	0.175227	0.326560	0.209608	0.215039	0.207172	0.560968	0.188728	0.297531	0.163057	1.000000	0.405717	0.303444	0.273379	0.283484	0.287138	0.329363	0.238147	0.298736	0.248764	0.137956	0.174849	0.199082	0.100787	0.234602	0.588649	0.110795	0.172313	0.196564	0.240323	0.187515	0.184585	0.293269	0.190999	0.121612	0.346392	0.136605	0.224039
0.469568	0.389294	0.156934	0.276696	0.292317	0.319368	0.096638	0.451394	0.377472	0.183933	0.366967	0.273005	0.308131	0.234395	0.488618	0.386139	0.370680	0.352011	0.284572	0.309319	0.342428	0.201997	0.405717	1.000000	0.364524	0.333330	0.318395	0.272785	0.395273	0.246872	0.311491	0.222201	0.215589	0.310357	0.310124	0.192125	0.364342	0.235499	0.168802	0.229641	0.392501	0.244264	0.311760	0.314642	0.297765	0.320774	0.210975	0.659661	0.230916	0.356558
0.534838	0.462915	0.101494	0.119617	0.306328	0.385388	0.069403	0.320652	0.412279	0.132909	0.264948	0.454100	0.303560	0.378572	0.276374	0.284764	0.426951	0.382217	0.294335	0.390503	0.240700	0.388140	0.303444	0.364524	1.000000	0.255506	0.277495	0.206964	0.356984	0.225807	0.255576	0.448120	0.139527	0.237401	0.333817	0.237077	0.429155	0.171712	0.116084	0.390596	0.309030	0.158336	0.342720	0.181291	0.290663	0.419198	0.123155	0.327557	0.250245	0.373060
0.203939	0.190432	0.115252	0.110728	0.130277	0.185038	0.075572	0.130275	0.256840	0.151267	0.195462	0.207501	0.123205	0.135957	0.265233	0.141257	0.202429	0.210612	0.219937	0.137874	0.283882	0.124838	0.273379	0.333330	0.255506	1.000000	0.182847	0.198071	0.341596	0.164685	0.206056	0.154521	0.217377	0.187643	0.129387	0.132403	0.198817	0.230477	0.131191	0.171505	0.164997	0.188907	0.229991	0.184274	0.186299	0.147538	0.119034	0.403304	0.115764	0.210857
0.217092	0.200452	0.056928	0.091617	0.131870	0.156857	0.050160	0.139684	0.218804	0.076603	0.136760	0.214848	0.182065	0.122995	0.331352	0.206629	0.181821	0.303015	0.228419	0.129852	0.323321	0.136864	0.283484	0.318395	0.277495	0.182847	1.000000	0.678725	0.782141	0.759630	0.662470	0.158083	0.529731	0.127140	0.149997	0.106480	0.252562	0.206938	0.067032	0.134286	0.234110	0.135590	0.190048	0.129889	0.200759	0.144374	0.174446	0.299178	0.150347	0.334042
0.177877	0.149220	0.055185	0.093767	0.096763	0.116269	0.048536	0.132603	0.183639	0.073983	0.114720	0.201998	0.125997	0.092640	0.190697	0.137319	0.136522	0.240705	0.209650	0.105808	0.537461	0.092047	0.287138	0.272785	0.206964	0.198071	0.678725	1.000000	0.660024	0.685522	0.652072	0.113383	0.418265	0.114549	0.110296	0.072859	0.194497	0.305049	0.064912	0.100144	0.184269	0.136601	0.135880	0.129494	0.256060	0.115901	0.152029	0.295598	0.091650	0.258645
0.309341	0.284919	0.095497	0.122211	0.179534	0.236953	0.060891	0.190376	0.305018	0.123374	0.196759	0.247611	0.246595	0.183950	0.427961	0.261736	0.267239	0.329378	0.279379	0.183983	0.407952	0.170850	0.329363	0.395273	0.356984	0.341596	0.782141	0.660024	1.000000	0.665685	0.635867	0.214167	0.354669	0.177862	0.240062	0.138045	0.313794	0.200546	0.107328	0.207763	0.282674	0.205382	0.267496	0.173272	0.262383	0.206419	0.152912	0.348491	0.211456	0.356539
0.189398	0.152380	0.071673	0.091124	0.087404	0.116205	0.045572	0.130819	0.170860	0.092520	0.121506	0.188891	0.098705	0.115612	0.261528	0.110578	0.128895	0.208589	0.182673	0.118455	0.228558	0.107373	0.238147	0.246872	0.225807	0.164685	0.759630	0.685522	0.665685	1.000000	0.540802	0.128348	0.525050	0.118620	0.107457	0.064275	0.196003	0.172988	0.081205	0.113607	0.110781	0.140370	0.111472	0.129834	0.145824	0.127739	0.154778	0.262038	0.069573	0.243891
0.217130	0.211970	0.061778	0.095538	0.136312	0.178907	0.050007	0.154823	0.199218	0.078581	0.139998	0.230173	0.224716	0.121844	0.186820	0.284745	0.205158	0.277540	0.331788	0.119909	0.611745	0.135630	0.298736	0.311491	0.255576	0.206056	0.662470	0.652072	0.635867	0.540802	1.000000	0.151859	0.367253	0.129050	0.268569	0.108627	0.242749	0.201989	0.071097	0.123917	0.293028	0.150048	0.219786	0.141457	0.409108	0.139896	0.137575	0.324940	0.219217	0.298466
0.616718	0.613876	0.066479	0.070846	0.211031	0.324622	0.041960	0.529498	0.534067	0.086545	0.214076	0.653147	0.236727	0.594577	0.221056	0.188903	0.332771	0.225697	0.494554	0.708913	0.145466	0.515918	0.248764	0.222201	0.448120	0.154521	0.158083	0.113383	0.214167	0.128348	0.151859	1.000000	0.085175	0.161379	0.399181	0.159486	0.610625	0.189178	0.074090	0.690516	0.210030	0.108469	0.246955	0.109367	0.244383	0.701136	0.072549	0.184059	0.178461	0.231722
0.158171	0.110038	0.100170	0.081025	0.072771	0.096721	0.046677	0.104631	0.168221	0.086728	0.098122	0.097276	0.077279	0.080867	0.177498	0.089093	0.110294	0.221746	0.108592	0.092267	0.189674	0.091945	0.137956	0.215589	0.139527	0.217377	0.529731	0.418265	0.354669	0.525050	0.367253	0.085175	1.000000	0.096521	0.078399	0.057522	0.144142	0.145804	0.097418	0.099869	0.135819	0.118549	0.110203	0.121899	0.094440	0.088450	0.239538	0.323226	0.059816	0.267469
0.295335	0.294036	0.073667	0.087967	0.646521	0.525443	0.038009	0.165888	0.216266	0.093024	0.932279	0.176610	0.291797	0.152782	0.289897	0.309740	0.581545	0.360286	0.148137	0.205812	0.122525	0.150999	0.174849	0.310357	0.237401	0.187643	0.127140	0.114549	0.177862	0.118620	0.129050	0.161379	0.096521	1.000000	0.222513	0.617485	0.253183	0.093738	0.079521	0.150906	0.256336	0.106811	0.428923	0.120130	0.215088	0.256565	0.126662	0.220957	0.386587	0.383507
0.452232	0.546343	0.061181	0.076862	0.275658	0.481081	0.028981	0.290684	0.325648	0.076399	0.284702	0.334103	0.732133	0.288119	0.181538	0.599266	0.470844	0.274873	0.294490	0.353173	0.142098	0.253638	0.199082	0.310124	0.333817	0.129387	0.149997	0.110296	0.240062	0.107457	0.268569	0.399181	0.078399	0.222513	1.000000	0.191747	0.347947	0.081570	0.064604	0.308189	0.443921	0.089754	0.468407	0.099796	0.507499	0.353346	0.067883	0.192048	0.556897	0.272827
0.236167	0.284794	0.035018	0.036981	0.729521	0.702525	0.026400	0.094653	0.207052	0.046799	0.545127	0.163599	0.280475	0.137399	0.119395	0.274155	0.555059	0.382656	0.133207	0.168200	0.087174	0.149439	0.100787	0.192125	0.237077	0.132403	0.106480	0.072859	0.138045	0.064275	0.108627	0.159486	0.057522	0.617485	0.191747	1.000000	0.214921	0.048644	0.040505	0.141032	0.301627	0.049175	0.461764	0.093199	0.195904	0.240640	0.041270	0.114897	0.423122	0.398457
0.754758	0.669827	0.068787	0.098655	0.269755	0.425302	0.039866	0.679979	0.701988	0.087295	0.334295	0.476806	0.262991	0.572260	0.221740	0.270972	0.421532	0.389549	0.329766	0.743748	0.252063	0.494058	0.234602	0.364342	0.429155	0.198817	0.252562	0.194497	0.313794	0.196003	0.242749	0.610625	0.144142	0.253183	0.347947	0.214921	1.000000	0.132108	0.075100	0.605299	0.281884	0.134405	0.313826	0.128390	0.253421	0.752816	0.090838	0.265121	0.215949	0.415247
0.146141	0.121038	0.143926	0.133476	0.083180	0.092613	0.106939	0.129694	0.177213	0.132437	0.109423	0.462278	0.074454	0.081598	0.170575	0.095566	0.102940	0.222280	0.493044	0.097510	0.241836	0.073527	0.588649	0.235499	0.171712	0.230477	0.206938	0.305049	0.200546	0.172988	0.201989	0.189178	0.145804	0.093738	0.081570	0.048644	0.132108	1.000000	0.160912	0.089826	0.097947	0.378239	0.091388	0.145361	0.244431	0.093511	0.133386	0.281071	0.063707	0.216460
0.115982	0.087425	0.857056	0.700098	0.094622	0.075359	0.625912	0.084169	0.092081	0.705982	0.086304	0.076279	0.047597	0.070195	0.149399	0.057670	0.078412	0.086849	0.080552	0.083993	0.070343	0.063267	0.110795	0.168802	0.116084	0.131191	0.067032	0.064912	0.107328	0.081205	0.071097	0.074090	0.097418	0.079521	0.064604	0.040505	0.075100	0.160912	1.000000	0.072303	0.038516	0.765057	0.070838	0.392702	0.101995	0.077698	0.473742	0.165383	0.036164	0.092976
0.569369	0.593900	0.063114	0.074260	0.184256	0.298473	0.039609	0.605773	0.534914	0.081536	0.211796	0.427795	0.192182	0.850147	0.216352	0.158887	0.334276	0.215476	0.295495	0.694539	0.121791	0.822875	0.172313	0.229641	0.390596	0.171505	0.134286	0.100144	0.207763	0.113607	0.123917	0.690516	0.099869	0.150906	0.308189	0.141032	0.605299	0.089826	0.072303	1.000000	0.204549	0.095396	0.355792	0.109872	0.175399	0.700724	0.073698	0.218660	0.165819	0.219249
0.333650	0.396935	0.033423	0.073561	0.344858	0.432112	0.028017	0.172757	0.250057	0.043596	0.274358	0.232801	0.672067	0.200942	0.136845	0.653337	0.539626	0.361200	0.294142	0.183204	0.244055	0.203756	0.196564	0.392501	0.309030	0.164997	0.234110	0.184269	0.282674	0.110781	0.293028	0.210030	0.135819	0.256336	0.443921	0.301627	0.281884	0.097947	0.038516	0.204549	1.000000	0.071761	0.639512	0.089398	0.490560	0.253601	0.080727	0.237953	0.690397	0.347055
0.163511	0.129737	0.683259	0.517372	0.144366	0.098574	0.566411	0.133340	0.160341	0.586595	0.118818	0.181364	0.073940	0.092759	0.198868	0.094461	0.106486	0.142770	0.201058	0.111366	0.154068	0.082169	0.240323	0.244264	0.158336	0.188907	0.135590	0.136601	0.205382	0.140370	0.150048	0.108469	0.118549	0.106811	0.089754	0.049175	0.134405	0.378239	0.765057	0.095396	0.071761	1.000000	0.093404	0.388052	0.155810	0.107264	0.441860	0.254975	0.050102	0.155754
0.334514	0.447271	0.062205	0.070888	0.510053	0.606779	0.034933	0.256871	0.303792	0.084663	0.445817	0.297738	0.655981	0.299641	0.191124	0.533482	0.753641	0.400583	0.279500	0.232253	0.199386	0.311892	0.187515	0.311760	0.342720	0.229991	0.190048	0.135880	0.267496	0.111472	0.219786	0.246955	0.110203	0.428923	0.468407	0.461764	0.313826	0.091388	0.070838	0.355792	0.639512	0.093404	1.000000	0.101443	0.426551	0.281173	0.067919	0.212434	0.715362	0.404103
0.187885	0.136514	0.438544	0.306063	0.098090	0.111847	0.501074	0.176579	0.164414	0.519136	0.134090	0.124583	0.086137	0.105402	0.227685	0.115630	0.119946	0.130196	0.134985	0.131635	0.137632	0.098417	0.184585	0.314642	0.181291	0.184274	0.129889	0.129494	0.173272	0.129834	0.141457	0.109367	0.121899	0.120130	0.099796	0.093199	0.128390	0.145361	0.392702	0.109872	0.089398	0.388052	0.101443	1.000000	0.107759	0.127840	0.268384	0.390040	0.059299	0.137472
0.346951	0.403707	0.091096	0.074745	0.289685	0.333435	0.038413	0.216619	0.233886	0.089202	0.226932	0.253609	0.543239	0.170464	0.168355	0.672916	0.365280	0.251869	0.313262	0.191211	0.286129	0.180856	0.293269	0.297765	0.290663	0.186299	0.200759	0.256060	0.262383	0.145824	0.409108	0.244383	0.094440	0.215088	0.507499	0.195904	0.253421	0.244431	0.101995	0.175399	0.490560	0.155810	0.426551	0.107759	1.000000	0.225524	0.073279	0.207741	0.483545	0.252305
0.710486	0.689735	0.073908	0.092082	0.304490	0.361095	0.035157	0.617936	0.645213	0.092412	0.300207	0.441602	0.240390	0.728736	0.226911	0.224801	0.387852	0.288560	0.302841	0.906334	0.172124	0.610359	0.190999	0.320774	0.419198	0.147538	0.144374	0.115901	0.206419	0.127739	0.139896	0.701136	0.088450	0.256565	0.353346	0.240640	0.752816	0.093511	0.077698	0.700724	0.253601	0.107264	0.281173	0.127840	0.225524	1.000000	0.081578	0.218954	0.208621	0.298033
0.130138	0.093293	0.455266	0.507592	0.060890	0.074556	0.488139	0.110439	0.112130	0.407619	0.128436	0.078319	0.062290	0.070569	0.153996	0.086343	0.081111	0.118181	0.095119	0.085769	0.101857	0.066711	0.121612	0.210975	0.123155	0.119034	0.174446	0.152029	0.152912	0.154778	0.137575	0.072549	0.239538	0.126662	0.067883	0.041270	0.090838	0.133386	0.473742	0.073698	0.080727	0.441860	0.067919	0.268384	0.073279	0.081578	1.000000	0.295518	0.041246	0.134408
0.354244	0.264426	0.191282	0.218666	0.177901	0.215651	0.107644	0.370026	0.317451	0.177481	0.239673	0.224198	0.185384	0.193016	0.392801	0.246995	0.242685	0.311289	0.293959	0.229891	0.313723	0.178899	0.346392	0.659661	0.327557	0.403304	0.299178	0.295598	0.348491	0.262038	0.324940	0.184059	0.323226	0.220957	0.192048	0.114897	0.265121	0.281071	0.165383	0.218660	0.237953	0.254975	0.212434	0.390040	0.207741	0.218954	0.295518	1.000000	0.125212	0.311018
0.291073	0.394370	0.032857	0.042833	0.462253	0.527123	0.020313	0.101405	0.177813	0.042286	0.370821	0.176801	0.793234	0.161794	0.140231	0.627704	0.640178	0.358441	0.217884	0.154618	0.136653	0.175842	0.136605	0.230916	0.250245	0.115764	0.150347	0.091650	0.211456	0.069573	0.219217	0.178461	0.059816	0.386587	0.556897	0.423122	0.215949	0.063707	0.036164	0.165819	0.690397	0.050102	0.715362	0.059299	0.483545	0.208621	0.041246	0.125212	1.000000	0.341369
0.467333	0.376833	0.082342	0.097302	0.533020	0.502016	0.050792	0.193378	0.317510	0.085242	0.403245	0.274091	0.313786	0.209343	0.236751	0.322092	0.526786	0.980086	0.234457	0.239058	0.262555	0.226701	0.224039	0.356558	0.373060	0.210857	0.334042	0.258645	0.356539	0.243891	0.298466	0.231722	0.267469	0.383507	0.272827	0.398457	0.415247	0.216460	0.092976	0.219249	0.347055	0.155754	0.404103	0.137472	0.252305	0.298033	0.134408	0.311018	0.341369	1.000000
